Date,A Mass flow rate [kg/s]
10/13/2025 9:38:10 AM,50.461051940918
10/13/2025 9:38:20 AM,50.3639106750488
10/13/2025 9:38:30 AM,50.4349021911621
10/13/2025 9:38:40 AM,50.3607521057129
10/13/2025 9:38:50 AM,50.2754936218262
10/13/2025 9:39:00 AM,50.3788146972656
10/13/2025 9:39:10 AM,50.3811645507812
10/13/2025 9:39:20 AM,50.2168197631836
10/13/2025 9:39:30 AM,50.1578369140625
10/13/2025 9:39:40 AM,
10/13/2025 9:39:50 AM,
10/13/2025 9:40:00 AM,
10/13/2025 9:40:10 AM,52.5827560424805
10/13/2025 9:40:20 AM,52.5065422058105
10/13/2025 9:40:30 AM,52.4388084411621
10/13/2025 9:40:40 AM,52.5610466003418
10/13/2025 9:40:50 AM,52.6694412231445
10/13/2025 9:41:00 AM,52.6602058410645
10/13/2025 9:41:10 AM,52.3223304748535
10/13/2025 9:41:20 AM,52.4756660461426
10/13/2025 9:41:30 AM,52.3428802490234
10/13/2025 9:41:40 AM,52.2870864868164
10/13/2025 9:41:50 AM,52.3901710510254
10/13/2025 9:42:00 AM,52.5291519165039
10/13/2025 9:42:10 AM,52.3246688842773
10/13/2025 9:42:20 AM,52.9876594543457
10/13/2025 9:42:30 AM,52.9310913085938
10/13/2025 9:42:40 AM,52.5084381103516
10/13/2025 9:42:50 AM,52.9548149108887
10/13/2025 9:43:00 AM,53.8887596130371
10/13/2025 9:43:10 AM,53.7393531799316
10/13/2025 9:43:20 AM,53.530200958252
10/13/2025 9:43:30 AM,53.2745819091797
10/13/2025 9:43:40 AM,53.6467437744141
10/13/2025 9:43:50 AM,53.463306427002
10/13/2025 9:44:00 AM,53.4892692565918
10/13/2025 9:44:10 AM,53.2297172546387
10/13/2025 9:44:20 AM,53.4394798278809
10/13/2025 9:44:30 AM,53.3439636230469
10/13/2025 9:44:40 AM,53.2936058044434
10/13/2025 9:44:50 AM,
10/13/2025 9:45:00 AM,
10/13/2025 9:45:10 AM,54.5451202392578
10/13/2025 9:45:20 AM,62.981330871582
10/13/2025 9:45:30 AM,63.3048934936523
10/13/2025 9:45:40 AM,63.3783760070801
10/13/2025 9:45:50 AM,62.5575180053711
10/13/2025 9:46:00 AM,62.9969139099121
10/13/2025 9:46:10 AM,63.2591514587402
10/13/2025 9:46:20 AM,63.4624862670898
10/13/2025 9:46:30 AM,63.5618896484375
10/13/2025 9:46:40 AM,63.3331184387207
10/13/2025 9:46:50 AM,63.2808570861816
10/13/2025 9:47:00 AM,63.0661888122559
10/13/2025 9:47:10 AM,63.0574417114258
10/13/2025 9:47:20 AM,62.9024810791016
10/13/2025 9:47:30 AM,62.7871627807617
10/13/2025 9:47:40 AM,62.7529144287109
10/13/2025 9:47:50 AM,62.8869934082031
10/13/2025 9:48:00 AM,62.8206520080566
10/13/2025 9:48:10 AM,63.1758117675781
10/13/2025 9:48:20 AM,62.983585357666
10/13/2025 9:48:30 AM,63.7888832092285
10/13/2025 9:48:40 AM,63.0229759216309
10/13/2025 9:48:50 AM,63.2385711669922
10/13/2025 9:49:00 AM,63.461971282959
10/13/2025 9:49:10 AM,63.5586776733398
10/13/2025 9:49:20 AM,63.2732315063477
10/13/2025 9:49:30 AM,62.7230606079102
10/13/2025 9:49:40 AM,62.7898330688477
10/13/2025 9:49:50 AM,
10/13/2025 9:50:00 AM,55.092601776123
10/13/2025 9:50:10 AM,51.2345809936523
10/13/2025 9:50:20 AM,51.0479393005371
10/13/2025 9:50:30 AM,50.9057922363281
10/13/2025 9:50:40 AM,50.6751136779785
10/13/2025 9:50:50 AM,50.7147941589355
10/13/2025 9:51:00 AM,50.9254455566406
10/13/2025 9:51:10 AM,50.864933013916
10/13/2025 9:51:20 AM,50.7773933410645
10/13/2025 9:51:30 AM,50.6036529541016
10/13/2025 9:51:40 AM,50.8378562927246
10/13/2025 9:51:50 AM,50.939323425293
10/13/2025 9:52:00 AM,50.8173141479492
10/13/2025 9:52:10 AM,50.6929473876953
10/13/2025 9:52:20 AM,50.692756652832
10/13/2025 9:52:30 AM,50.6896095275879
10/13/2025 9:52:40 AM,50.684455871582
10/13/2025 9:52:50 AM,50.789134979248
10/13/2025 9:53:00 AM,50.6973114013672
10/13/2025 9:53:10 AM,50.8211708068848
10/13/2025 9:53:20 AM,50.8077545166016
10/13/2025 9:53:30 AM,50.6820182800293
10/13/2025 9:53:40 AM,50.8984718322754
10/13/2025 9:53:50 AM,50.873649597168
10/13/2025 9:54:00 AM,50.7394905090332
10/13/2025 9:54:10 AM,50.5885810852051
10/13/2025 9:54:20 AM,50.6393661499023
10/13/2025 9:54:30 AM,50.7269248962402
10/13/2025 9:54:40 AM,50.7238273620605
10/13/2025 9:54:50 AM,50.7607688903809
10/13/2025 9:55:00 AM,
10/13/2025 9:55:10 AM,
10/13/2025 9:55:20 AM,54.3941307067871
10/13/2025 9:55:30 AM,55.136848449707
10/13/2025 9:55:40 AM,53.3836975097656
10/13/2025 9:55:50 AM,53.5642738342285
10/13/2025 9:56:00 AM,53.6652565002441
10/13/2025 9:56:10 AM,53.8003578186035
10/13/2025 9:56:20 AM,53.9053421020508
10/13/2025 9:56:30 AM,53.6421318054199
10/13/2025 9:56:40 AM,53.6964912414551
10/13/2025 9:56:50 AM,53.7098808288574
10/13/2025 9:57:00 AM,53.9752655029297
10/13/2025 9:57:10 AM,54.1913528442383
10/13/2025 9:57:20 AM,53.7920761108398
10/13/2025 9:57:30 AM,54.2447471618652
10/13/2025 9:57:40 AM,54.3384590148926
10/13/2025 9:57:50 AM,54.4126167297363
10/13/2025 9:58:00 AM,54.4145088195801
10/13/2025 9:58:10 AM,54.8299446105957
10/13/2025 9:58:20 AM,54.2061996459961
10/13/2025 9:58:30 AM,54.1444320678711
10/13/2025 9:58:40 AM,54.012939453125
10/13/2025 9:58:50 AM,54.1462440490723
10/13/2025 9:59:00 AM,54.0372581481934
10/13/2025 9:59:10 AM,53.9841575622559
10/13/2025 9:59:20 AM,54.0139198303223
10/13/2025 9:59:30 AM,53.9061431884766
10/13/2025 9:59:40 AM,54.1787033081055
10/13/2025 9:59:50 AM,54.1358299255371
10/13/2025 10:00:00 AM,
10/13/2025 10:00:10 AM,
10/13/2025 10:00:20 AM,58.9455909729004
10/13/2025 10:00:30 AM,59.4531211853027
10/13/2025 10:00:40 AM,59.4607048034668
10/13/2025 10:00:50 AM,59.205265045166
10/13/2025 10:01:00 AM,59.4767036437988
10/13/2025 10:01:10 AM,59.8009490966797
10/13/2025 10:01:20 AM,59.5605506896973
10/13/2025 10:01:30 AM,59.2570571899414
10/13/2025 10:01:40 AM,59.6548233032227
10/13/2025 10:01:50 AM,59.4946136474609
10/13/2025 10:02:00 AM,59.6646461486816
10/13/2025 10:02:10 AM,59.5166015625
10/13/2025 10:02:20 AM,59.0699195861816
10/13/2025 10:02:30 AM,59.1327819824219
10/13/2025 10:02:40 AM,59.3668441772461
10/13/2025 10:02:50 AM,59.1808891296387
10/13/2025 10:03:00 AM,59.2825241088867
10/13/2025 10:03:10 AM,59.6497573852539
10/13/2025 10:03:20 AM,59.5508346557617
10/13/2025 10:03:30 AM,59.1325416564941
10/13/2025 10:03:40 AM,59.183780670166
10/13/2025 10:03:50 AM,59.2253303527832
10/13/2025 10:04:00 AM,59.4309425354004
10/13/2025 10:04:10 AM,59.3115882873535
10/13/2025 10:04:20 AM,59.0230140686035
10/13/2025 10:04:30 AM,59.1381607055664
10/13/2025 10:04:40 AM,
10/13/2025 10:04:50 AM,
10/13/2025 10:05:00 AM,
10/13/2025 10:05:10 AM,58.9673881530762
10/13/2025 10:05:20 AM,49.8454742431641
10/13/2025 10:05:30 AM,49.8637466430664
10/13/2025 10:05:40 AM,49.9939956665039
10/13/2025 10:05:50 AM,49.7877883911133
10/13/2025 10:06:00 AM,50.0428428649902
10/13/2025 10:06:10 AM,50.0737152099609
10/13/2025 10:06:20 AM,50.0830154418945
10/13/2025 10:06:30 AM,50.213981628418
10/13/2025 10:06:40 AM,50.3630523681641
10/13/2025 10:06:50 AM,50.0794105529785
10/13/2025 10:07:00 AM,50.132495880127
10/13/2025 10:07:10 AM,50.1654930114746
10/13/2025 10:07:20 AM,50.2513999938965
10/13/2025 10:07:30 AM,50.2014846801758
10/13/2025 10:07:40 AM,50.364990234375
10/13/2025 10:07:50 AM,50.4616470336914
10/13/2025 10:08:00 AM,50.1935615539551
10/13/2025 10:08:10 AM,50.4685707092285
10/13/2025 10:08:20 AM,50.521354675293
10/13/2025 10:08:30 AM,50.4604911804199
10/13/2025 10:08:40 AM,50.7744369506836
10/13/2025 10:08:50 AM,50.5253143310547
10/13/2025 10:09:00 AM,50.6283416748047
10/13/2025 10:09:10 AM,50.8430252075195
10/13/2025 10:09:20 AM,50.6820259094238
10/13/2025 10:09:30 AM,50.8815383911133
10/13/2025 10:09:40 AM,50.9040603637695
10/13/2025 10:09:50 AM,
10/13/2025 10:10:00 AM,
10/13/2025 10:10:10 AM,
10/13/2025 10:10:20 AM,
10/13/2025 10:10:30 AM,
10/13/2025 10:10:40 AM,
10/13/2025 10:10:50 AM,
10/13/2025 10:11:00 AM,
