t_stamp,TT101
01/12/2025,40.59999847
01/12/2025,40
01/12/2025,39.5
01/12/2025,39
01/12/2025,38.59999847
01/12/2025,38.20000076
01/12/2025,37.79999924
01/12/2025,37.59999847
01/12/2025,37.40000153
01/12/2025,37.29999924
01/12/2025,37.20000076
01/12/2025,37.09999847
01/12/2025,37.09999847
01/12/2025,37.09999847
01/12/2025,36.90000153
01/12/2025,37
01/12/2025,37
01/12/2025,37.09999847
01/12/2025,37.09999847
01/12/2025,37.20000076
01/12/2025,37.5
01/12/2025,38.40000153
01/12/2025,39.5
01/12/2025,40.29999924
01/12/2025,40.79999924
01/12/2025,41.20000076
01/12/2025,41.40000153
01/12/2025,41.59999847
01/12/2025,41.79999924
01/12/2025,41.79999924
01/12/2025,41.90000153
01/12/2025,42.09999847
01/12/2025,42.09999847
01/12/2025,42.29999924
01/12/2025,42.29999924
01/12/2025,42.5
01/12/2025,42.5
01/12/2025,42.59999847
01/12/2025,42.70000076
01/12/2025,42.79999924
01/12/2025,42.90000153
01/12/2025,42.90000153
01/12/2025,42.90000153
01/12/2025,43
01/12/2025,43.09999847
01/12/2025,43.09999847
01/12/2025,43.20000076
01/12/2025,43.29999924
01/12/2025,43.20000076
01/12/2025,43.29999924
01/12/2025,43.29999924
01/12/2025,43.29999924
01/12/2025,43.29999924
01/12/2025,43.40000153
01/12/2025,43.40000153
01/12/2025,43.40000153
01/12/2025,43.40000153
01/12/2025,43.40000153
01/12/2025,43.40000153
01/12/2025,43.40000153
01/12/2025,43.5
01/12/2025,43.40000153
01/12/2025,43.5
01/12/2025,43.59999847
01/12/2025,43.5
01/12/2025,43.5
01/12/2025,43.59999847
01/12/2025,43.59999847
01/12/2025,43.59999847
01/12/2025,43.59999847
01/12/2025,43.70000076
01/12/2025,43.70000076
01/12/2025,43.70000076
01/12/2025,43.70000076
01/12/2025,43.70000076
01/12/2025,43.79999924
01/12/2025,43.70000076
01/12/2025,43.79999924
01/12/2025,43.70000076
01/12/2025,43.70000076
01/12/2025,43.79999924
01/12/2025,43.79999924
01/12/2025,43.70000076
01/12/2025,43.70000076
01/12/2025,43.70000076
01/12/2025,43.70000076
01/12/2025,43.70000076
01/12/2025,43.70000076
01/12/2025,43.70000076
01/12/2025,43.70000076
01/12/2025,43.59999847
01/12/2025,43.70000076
01/12/2025,43.59999847
01/12/2025,43.5
01/12/2025,43.70000076
01/12/2025,43.59999847
01/12/2025,43.5
01/12/2025,43.5
01/12/2025,43.5
01/12/2025,43.5
01/12/2025,43.40000153
01/12/2025,43.40000153
01/12/2025,43.40000153
01/12/2025,43.59999847
01/12/2025,44
01/12/2025,44.20000076
01/12/2025,44.5
01/12/2025,45
01/12/2025,45.29999924
01/12/2025,46
01/12/2025,46.79999924
01/12/2025,47.70000076
01/12/2025,48.09999847
01/12/2025,48.59999847
01/12/2025,49
01/12/2025,49.5
01/12/2025,49.79999924
01/12/2025,50
01/12/2025,50.20000076
01/12/2025,51
01/12/2025,52.09999847
01/12/2025,53.09999847
01/12/2025,54.09999847
01/12/2025,54.59999847
01/12/2025,55.40000153
01/12/2025,55.79999924
01/12/2025,55.79999924
01/12/2025,56.20000076
01/12/2025,56.29999924
01/12/2025,56.59999847
01/12/2025,57
01/12/2025,57.29999924
01/12/2025,57.5
01/12/2025,57.09999847
01/12/2025,56.5
01/12/2025,56.79999924
01/12/2025,56.5
01/12/2025,56.5
01/12/2025,56.59999847
01/12/2025,56.70000076
01/12/2025,56.70000076
01/12/2025,57.20000076
01/12/2025,57.79999924
01/12/2025,57.70000076
01/12/2025,57.59999847
01/12/2025,57.70000076
01/12/2025,57.79999924
01/12/2025,57.70000076
01/12/2025,57.70000076
01/12/2025,57.79999924
01/12/2025,58.40000153
01/12/2025,58.59999847
01/12/2025,58.59999847
01/12/2025,58.59999847
01/12/2025,58.59999847
01/12/2025,58.79999924
01/12/2025,59.29999924
01/12/2025,59.90000153
01/12/2025,60.40000153
01/12/2025,60.59999847
01/12/2025,60.90000153
01/12/2025,61.20000076
01/12/2025,61.40000153
01/12/2025,61.59999847
01/12/2025,62
01/12/2025,62.09999847
01/12/2025,62.09999847
01/12/2025,62.29999924
01/12/2025,62.40000153
01/12/2025,62.59999847
01/12/2025,62.70000076
01/12/2025,62.70000076
01/12/2025,62.70000076
01/12/2025,62.70000076
01/12/2025,62.70000076
01/12/2025,62.90000153
01/12/2025,63.09999847
01/12/2025,63.09999847
01/12/2025,63
01/12/2025,63
01/12/2025,63.29999924
01/12/2025,63.40000153
01/12/2025,63.5
01/12/2025,63.5
01/12/2025,63.70000076
01/12/2025,64
01/12/2025,63.79999924
01/12/2025,63.79999924
01/12/2025,63.79999924
01/12/2025,63.79999924
01/12/2025,63.90000153
01/12/2025,64
01/12/2025,63.90000153
01/12/2025,64
01/12/2025,64
01/12/2025,64
01/12/2025,64.19999695
01/12/2025,64.30000305
01/12/2025,64.40000153
01/12/2025,64.5
01/12/2025,64.5
01/12/2025,64.59999847
01/12/2025,64.5
01/12/2025,64.40000153
01/12/2025,64.40000153
01/12/2025,64.40000153
01/12/2025,64.5
01/12/2025,64.5
01/12/2025,64.5
01/12/2025,64.59999847
01/12/2025,64.59999847
01/12/2025,64.69999695
01/12/2025,64.80000305
01/12/2025,64.80000305
01/12/2025,65
01/12/2025,65
01/12/2025,65.09999847
01/12/2025,65.09999847
01/12/2025,65.09999847
01/12/2025,65.09999847
01/12/2025,65.19999695
01/12/2025,65.30000305
