Filename,POINTNAME,Type,DATE,TIME,Average,Median,Mode,Maximum,Minimum,DEVICE,MODE,Par.Record,Meas. Point No.,Outer Diameter,Wall Thickness,Roughness,Pipe Material,Lining,Medium,Medium Temperat.,Transducer Type,Sound Path,Transd. Distance,Damping,Full-Scale Val.,Current Loop,Physic. Quant.,Numb.Of Meas.Val,c-Material,Kinem.Viscosity,Density,Storage Rate
260512_0915_31001_Type8.csv,31001,Type8,260512,915,41.6837,41.6,41.68,42.66,40.82,G 608ST-60802901,STORED,,: B:31001,88.9 mm,2.0 mm,0.0 mm,Stainless Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,13.7 mm,10 s,m3/h,mA,Volume flow,66,,,,00:00:01 SAMPLES
260512_0918_3901_Type8.csv,3901,Type8,260512,918,49.7847,51.77,43.56,53.06,43.56,G 608ST-60802901,STORED,,: B:3901,88.9 mm,2.0 mm,0.0 mm,Stainless Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,13.7 mm,10 s,m3/h,mA,Volume flow,57,,,,00:00:01 SAMPLES
260512_0921_3900.02_Type8.csv,3900.02,Type8,260512,921,-192.9759,-193.165,-192.95,-187.71,-195.37,G 608ST-60802901,STORED,,: B:3900.02,204.0 mm,2.0 mm,0.0 mm,Stainless Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,102.6 mm,10 s,m3/h,mA,Volume flow,50,,,,00:00:01 SAMPLES
260512_0923_3900.02_Type8.csv,3900.02,Type8,260512,923,190.6486,191.88,177.35,194.3,177.35,G 608ST-60802901,STORED,,: B:3900.02,204.0 mm,2.0 mm,0.0 mm,Stainless Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,102.6 mm,10 s,m3/h,mA,Volume flow,80,,,,00:00:01 SAMPLES
260512_0932_3900.01_Type8.csv,3900.01,Type8,260512,932,248.3088,247.69,233.53,262.36,233.52,G 608ST-60802901,STORED,,: B:3900.01,204.0 mm,2.0 mm,0.0 mm,Stainless Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,102.6 mm,10 s,m3/h,mA,Volume flow,100,,,,00:00:01 SAMPLES
260512_0937_4700.01_Type8.csv,4700.01,Type8,260512,937,-88.0576,-86.05,-82.55,-71.47,-111.37,G 608ST-60802901,STORED,,: B:4700.01,220.0 mm,5.0 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,118.4 mm,10 s,m3/h,mA,Volume flow,96,,,,00:00:01 SAMPLES
260512_0940_4700.01_Type8.csv,4700.01,Type8,260512,940,-43.0618,-43.54,-44.42,-37.74,-45.77,G 608ST-60802901,STORED,,: B:4700.01,168.3 mm,5.0 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,78.5 mm,10 s,m3/h,mA,Volume flow,104,,,,00:00:01 SAMPLES
260512_0943_3700.01_Type8.csv,3700.01,Type8,260512,943,-97.0375,-95.39,-113.69,-83.38,-113.69,G 608ST-60802901,STORED,,: B:3700.01,220.0 mm,5.0 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,118.4 mm,10 s,m3/h,mA,Volume flow,89,,,,00:00:01 SAMPLES
260512_0950_5700_Type8.csv,5700,Type8,260512,950,0.5087,0,0,2.81,-2.04,G 608ST-60802901,STORED,,: B:5700.01,114.0 mm,4.5 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,1 NUM,-4.5 mm,10 s,m3/h,mA,Volume flow,74,,,,00:00:01 SAMPLES
260512_1000_06.22_Type8.csv,6.22,Type8,260512,1000,17.8951,17.81,16.28,22.7,13.65,G 608ST-60802901,STORED,,: B:47-6.22,114.0 mm,4.5 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,36.0 mm,10 s,m3/h,mA,Volume flow,177,,,,00:00:01 SAMPLES
260512_1007_06.07_Type8.csv,6.07,Type8,260512,1007,737.693,737.24,764,770.17,706.95,G 608ST-60802901,STORED,,: B:47-6.7,323.0 mm,5.0 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,197.9 mm,10 s,m3/h,mA,Volume flow,186,,,,00:00:01 SAMPLES
260512_1010_06.07_Type8.csv,6.07,Type8,260512,1010,742.2011,742.67,763.05,766.68,708.86,G 608ST-60802901,STORED,,: B:47-6.7,323.0 mm,5.5 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,198.4 mm,10 s,m3/h,mA,Volume flow,68,,,,00:00:01 SAMPLES
260512_1014_05.06_Type8.csv,5.06,Type8,260512,1014,777.4205,777.745,812.4,828.01,742.52,G 608ST-60802901,STORED,,: B:47-5.6,323.0 mm,5.5 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,198.4 mm,10 s,m3/h,mA,Volume flow,134,,,,00:00:01 SAMPLES
260512_1023_10.11_Type8.csv,10.11,Type8,260512,1023,224.3743,224.3,227.82,232.34,211.06,G 608ST-60802901,STORED,,: B:47-10.11,273.1 mm,5.5 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,159.9 mm,10 s,m3/h,mA,Volume flow,135,,,,00:00:01 SAMPLES
260512_1028_11.12_Type8.csv,11.12,Type8,260512,1028,-64.7599,-64.39,-61.8,-60.37,-70.16,G 608ST-60802901,STORED,,: B:47-11.12,220.0 mm,5.5 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,118.9 mm,10 s,m3/h,mA,Volume flow,249,,,,00:00:01 SAMPLES
260512_1038_3700.01_Type8.csv,3700.01,Type8,260512,1038,-118.3052,-116.14,-127.83,-106.78,-130.48,G 608ST-60802901,STORED,,: B:3700.01,220.0 mm,5.5 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,118.9 mm,10 s,m3/h,mA,Volume flow,88,,,,00:00:01 SAMPLES
260512_1041_3700.01_Type8.csv,3700.01,Type8,260512,1041,124.3458,126.45,125.95,132.02,111.02,G 608ST-60802901,STORED,,: B:3700.01,220.0 mm,5.5 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,118.9 mm,10 s,m3/h,mA,Volume flow,85,,,,00:00:01 SAMPLES
260512_1046_5800.01_Type8.csv,5800.01,Type8,260512,1046,-36.307,-37.18,-28.16,-28.16,-41.3,G 608ST-60802901,STORED,,: B:5800.01,114.0 mm,4.5 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,36.1 mm,10 s,m3/h,mA,Volume flow,87,,,,00:00:01 SAMPLES
260512_1048_5800.01_Type8.csv,5800.01,Type8,260512,1048,32.8577,33.055,29.68,37.29,27.9,G 608ST-60802901,STORED,,: B:5800.01,114.0 mm,4.5 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,36.1 mm,10 s,m3/h,mA,Volume flow,149,,,,00:00:01 SAMPLES
260512_1057_8107_Type8.csv,8107,Type8,260512,1057,249.0416,250.48,245.41,261.13,230.8,G 608ST-60802901,STORED,,: B:8107,220.0 mm,5.0 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,118.4 mm,10 s,m3/h,mA,Volume flow,98,,,,00:00:01 SAMPLES
260512_1111_8105_Type8.csv,8105,Type8,260512,1111,,,,,,G 608ST-60802901,STORED,,: B:8105,168.3 mm,5.0 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,78.5 mm,10 s,m3/h,mA,Volume flow,173,,,,00:00:01 SAMPLES
260512_1124_8105_Type8.csv,8105,Type8,260512,1124,,,,,,G 608ST-60802901,STORED,,: B:8105,168.3 mm,5.0 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,78.5 mm,10 s,m3/h,mA,Volume flow,35,,,,00:00:01 SAMPLES
260512_1139_1181_Type8.csv,1181,Type8,260512,1139,,,,,,G 608ST-60802901,STORED,,: B:1181,76.1 mm,3.6 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,5.9 mm,10 s,m3/h,mA,Volume flow,41,,,,00:00:01 SAMPLES
260512_1141_1181_Type8.csv,1181,Type8,260512,1141,-16.7583,-15.445,-20.28,-14.19,-20.28,G 608ST-60802901,STORED,,: B:1181,76.1 mm,3.6 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,5.9 mm,10 s,m3/h,mA,Volume flow,70,,,,00:00:01 SAMPLES
260512_1143_1181_Type8.csv,1181,Type8,260512,1143,14.542,14.435,15.74,19.28,9.62,G 608ST-60802901,STORED,,: B:1181,76.1 mm,3.6 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,5.9 mm,10 s,m3/h,mA,Volume flow,95,,,,00:00:01 SAMPLES
260512_1145_1182_Type8.csv,1182,Type8,260512,1145,0,0,0,0,0,G 608ST-60802901,STORED,,: B:1182,76.1 mm,3.6 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,5.9 mm,10 s,m3/h,mA,Volume flow,9,,,,00:00:01 SAMPLES
260512_1146_1191_Type8.csv,1191,Type8,260512,1146,-4.2946,-4.445,-3.57,-3.31,-5.36,G 608ST-60802901,STORED,,: B:1191,76.1 mm,3.6 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,5.9 mm,10 s,m3/h,mA,Volume flow,30,,,,00:00:01 SAMPLES
260512_1147_1191_Type8.csv,1191,Type8,260512,1147,-10.6648,-10.69,-9.67,-9.62,-11.72,G 608ST-60802901,STORED,,: B:1191,76.1 mm,3.6 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,5.9 mm,10 s,m3/h,mA,Volume flow,28,,,,00:00:01 SAMPLES
260512_1148_1191_Type8.csv,1191,Type8,260512,1148,5.6464,8.765,8.75,10.04,-9.67,G 608ST-60802901,STORED,,: B:1191,76.1 mm,3.6 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,5.9 mm,10 s,m3/h,mA,Volume flow,67,,,,00:00:01 SAMPLES
260512_1150_1192_Type8.csv,1192,Type8,260512,1150,-9.9873,-10.06,-10.39,-8.78,-10.85,G 608ST-60802901,STORED,,: B:1192,76.1 mm,3.6 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,5.9 mm,10 s,m3/h,mA,Volume flow,16,,,,00:00:01 SAMPLES
260512_1151_1192_Type8.csv,1192,Type8,260512,1151,0.655,0.64,0.83,0.9,0.36,G 608ST-60802901,STORED,,: B:1192,76.1 mm,3.6 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,5.9 mm,10 s,m3/h,mA,Volume flow,8,,,,00:00:01 SAMPLES
260512_1152_1192_Type8.csv,1192,Type8,260512,1152,0.47,0.47,0.47,0.47,0.47,G 608ST-60802901,STORED,,: B:1192,76.1 mm,3.6 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,5.9 mm,10 s,m3/h,mA,Volume flow,3,,,,00:00:01 SAMPLES
260512_1157_1120_Type8.csv,1120,Type8,260512,1157,68.1647,67.78,70.9,71.69,64.7,G 608ST-60802901,STORED,,: B:1120,114.0 mm,4.5 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,36.1 mm,10 s,m3/h,mA,Volume flow,19,,,,00:00:01 SAMPLES
260518_0841_3900.01_Type8.csv,3900.01,Type8,260518,841,251.2194,250.11,248.26,265.28,234.93,G 608ST-60802901,STORED,Par.Record    01,: B:3900.01,204.0 mm,2.0 mm,0.0 mm,Stainless Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,102.6 mm,10 s,m3/h,mA,Volume flow,99,,,,00:00:01 SAMPLES
260518_0844_3900.01_Type8.csv,3900.01,Type8,260518,844,-263.8218,-265.41,-251.54,-251.54,-268.9,G 608ST-60802901,STORED,Par.Record    01,: B:3900.01,204.0 mm,2.0 mm,0.0 mm,Stainless Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,102.6 mm,10 s,m3/h,mA,Volume flow,89,,,,00:00:01 SAMPLES
260518_0846_3900.01_Type8.csv,3900.01,Type8,260518,846,253.5097,252.92,248.87,265.58,247.64,G 608ST-60802901,STORED,Par.Record    01,: B:3900.01,204.0 mm,2.0 mm,0.0 mm,Stainless Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,102.6 mm,10 s,m3/h,mA,Volume flow,52,,,,00:00:01 SAMPLES
260518_0848_4700.01_Type8.csv,4700.01,Type8,260518,848,-45.9916,-45.81,-45.41,-39.97,-51.03,G 608ST-60802901,STORED,Par.Record    02,: B:4700.01,168.0 mm,5.0 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,78.2 mm,10 s,m3/h,mA,Volume flow,65,,,,00:00:01 SAMPLES
260518_0851_4700.01_Type8.csv,4700.01,Type8,260518,851,,,,,,G 608ST-60802901,STORED,Par.Record    02,: B:4700.01,168.0 mm,5.0 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,78.2 mm,10 s,m3/h,mA,Volume flow,141,,,,00:00:01 SAMPLES
260518_0855_4700.01_Type8.csv,4700.01,Type8,260518,855,32.1,32.515,29.34,34.72,29.34,G 608ST-60802901,STORED,Par.Record    02,: B:4700.01,168.0 mm,5.0 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,78.2 mm,10 s,m3/h,mA,Volume flow,48,,,,00:00:01 SAMPLES
260518_0856_4700.01_Type8.csv,4700.01,Type8,260518,856,-32.4579,-32.615,-32.69,-30.89,-33.52,G 608ST-60802901,STORED,Par.Record    02,: B:4700.01,168.0 mm,5.0 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,78.2 mm,10 s,m3/h,mA,Volume flow,34,,,,00:00:01 SAMPLES
260518_0859_3700.01_Type8.csv,3700.01,Type8,260518,859,97.9004,97.65,104.14,107.82,89.49,G 608ST-60802901,STORED,Par.Record    03,: B:3700.01,220.0 mm,5.0 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,118.4 mm,10 s,m3/h,mA,Volume flow,51,,,,00:00:01 SAMPLES
260518_0907_05.06_Type8.csv,5.06,Type8,260518,907,774.0854,770.625,779.06,798.04,756.65,G 608ST-60802901,STORED,Par.Record    04,: B:05.06,323.0 mm,5.5 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,198.4 mm,10 s,m3/h,mA,Volume flow,54,,,,00:00:01 SAMPLES
260518_0909_05.06_Type8.csv,5.06,Type8,260518,909,,,,,,G 608ST-60802901,STORED,Par.Record    04,: B:05.06,323.0 mm,5.5 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,198.4 mm,10 s,m3/h,mA,Volume flow,33,,,,00:00:01 SAMPLES
260518_0910_05.06_Type8.csv,5.06,Type8,260518,910,-806.3155,-804,-823.09,-753,-855.43,G 608ST-60802901,STORED,Par.Record    04,: B:05.06,323.0 mm,5.5 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,198.4 mm,10 s,m3/h,mA,Volume flow,91,,,,00:00:01 SAMPLES
260518_0912_05.06_Type8.csv,5.06,Type8,260518,912,762.6774,758.68,752.22,799.22,723.33,G 608ST-60802901,STORED,Par.Record    04,: B:05.06,323.0 mm,5.5 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,198.4 mm,10 s,m3/h,mA,Volume flow,114,,,,00:00:01 SAMPLES
260518_0921_06.22_Type8.csv,6.22,Type8,260518,921,-20.0079,-19.85,-21.91,-17.18,-21.91,G 608ST-60802901,STORED,Par.Record    04,: B:06.22,114.0 mm,4.5 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,36.1 mm,10 s,m3/h,mA,Volume flow,43,,,,00:00:01 SAMPLES
260518_0925_06.07_Type8.csv,6.07,Type8,260518,925,-716.0977,-714.67,-709.24,-701.62,-735.58,G 608ST-60802901,STORED,Par.Record    04,: B:06.07,323.0 mm,5.5 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,198.4 mm,10 s,m3/h,mA,Volume flow,44,,,,00:00:01 SAMPLES
260518_0926_06.07_Type8.csv,6.07,Type8,260518,926,681.5404,679.95,696.04,708.45,659.2,G 608ST-60802901,STORED,Par.Record    04,: B:06.07,323.0 mm,5.5 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,198.4 mm,10 s,m3/h,mA,Volume flow,71,,,,00:00:01 SAMPLES
260518_1005_3100.01_Type8.csv,3100.01,Type8,260518,1005,-106.5699,-105.29,-105.91,-100.83,-116.35,G 608ST-60802901,STORED,Par.Record    04,: B:3100.01,220.0 mm,5.0 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,118.4 mm,10 s,m3/h,mA,Volume flow,83,,,,00:00:01 SAMPLES
260518_1007_3100.01_Type8.csv,3100.01,Type8,260518,1007,118.5598,120.9,102.74,125.24,102.74,G 608ST-60802901,STORED,Par.Record    04,: B:3100.01,220.0 mm,5.0 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,118.4 mm,10 s,m3/h,mA,Volume flow,140,,,,00:00:01 SAMPLES
260518_1035_8107_Type8.csv,8107,Type8,260518,1035,,,,,,G 608ST-60802901,STORED,Par.Record    04,: B:8107,220.0 mm,5.0 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,118.4 mm,10 s,m3/h,mA,Volume flow,22,,,,00:00:01 SAMPLES
260518_1047_3806_Type8.csv,3806,Type8,260518,1047,88.7219,88.835,89.22,91.44,86.01,G 608ST-60802901,STORED,Par.Record    04,: B:3806,139.7 mm,2.0 mm,0.0 mm,Stainless Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,52.9 mm,10 s,m3/h,mA,Volume flow,75,,,,00:00:01 SAMPLES
260518_1050_3801_Type8.csv,3801,Type8,260518,1050,,,,,,G 608ST-60802901,STORED,Par.Record    04,: B:3801,88.9 mm,2.0 mm,0.0 mm,Stainless Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,13.7 mm,10 s,m3/h,mA,Volume flow,63,,,,00:00:01 SAMPLES
NODATE_0000_NODATE_Type4.csv,NODATE,Type4,NODATE,0,211.3131,211.6835,208.5028,213.1789,207.5647,,,,,,,,,,,,,,,,,,,,,,,
260506_1152_000_Type8.csv,0,Type8,260506,1152,,,,,,G 608ST-60802901,STORED,,: B:000,88.9 mm,4.0 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,16.2 mm,10 s,m3/h,mA,Volume flow,544,,,,00:00:01 SAMPLES
