10:39:39;10:39:39;B;???;30.0;
10:39:40;10:39:40;B;-116.53;1575.2;34.0;
10:39:41;10:39:41;B;-111.57;1575.2;34.0;
10:39:42;10:39:42;B;-112.99;1553.1;33.0;
10:39:43;10:39:43;B;-112.31;1533.8;34.0;
10:39:44;10:39:44;B;-112.97;1530.1;33.0;
10:39:45;10:39:45;B;-112.09;1530.1;33.0;
10:39:46;10:39:46;B;-112.19;1524.6;34.0;
10:39:47;10:39:47;B;-110.37;1521.6;34.0;
10:39:48;10:39:48;B;-110.58;1518.0;34.0;
10:39:49;10:39:49;B;-110.98;1518.0;34.0;
10:39:50;10:39:50;B;???;1514.9;34.0;
10:39:51;10:39:51;B;-112.28;1532.4;34.0;
10:39:52;10:39:52;B;-112.79;1532.4;34.0;
10:39:53;10:39:53;B;-111.01;1533.6;35.0;
10:39:54;10:39:54;B;-110.77;1535.7;35.0;
10:39:55;10:39:55;B;-109.1;1539.9;35.0;
10:39:56;10:39:56;B;-106.78;1539.9;35.0;
10:39:57;10:39:57;B;-110.86;1542.7;35.0;
10:39:58;10:39:58;B;-115.57;1554.6;34.0;
10:39:59;10:39:59;B;-118.77;1550.9;34.0;
10:40:00;10:40:00;B;-115.75;1550.9;34.0;
10:40:01;10:40:01;B;-115.24;1557.4;34.0;
10:40:02;10:40:02;B;-115.07;1577.4;34.0;
10:40:03;10:40:03;B;-115.33;1577.4;34.0;
10:40:04;10:40:04;B;-115.44;1579.1;33.0;
10:40:05;10:40:05;B;???;33.0;
10:40:06;10:40:06;B;???;1578.1;33.0;
10:40:07;10:40:07;B;???;1578.1;33.0;
