# \DEVICE          : G 608ST-60802901
# \MODE            : STORED
# DATE             : 06.05.2026
# TIME             : 11:52:21
# Par.Record       :
# Meas. Point No.: : B:000
# Outer Diameter  :      88.9 mm
# Wall Thickness  :       4.0 mm
# Roughness       :       0.1 mm
# Pipe Material   : Carbon Steel
# Lining           : WITHOUT LINING
# Medium           : Water
# Medium Temperat.:      20.0 C
# Transducer Type  : CDM1N5213047
# Sound Path       :         2 NUM
# Transd. Distance :      16.2 mm
# Damping          :        10 s
# Full-Scale Val.  :           m3/h
# Current Loop     :           mA
# Storage Rate     :  00:00:01 SAMPLES
# Physic. Quant.   : Volume flow
# Unit Of Measure  : [m3/h]/[m3]
# Numb.Of Meas.Val :       544

TIME;TIME;TIME;CHANNEL;MEASURE;AMP;SCNR;TIME
11:58:35;11:58:35;11:58:35;B;???;11.0;11:58:35
11:58:36;11:58:36;11:58:36;B;???;11.0;11:58:36
11:58:37;11:58:37;11:58:37;B;???;11.0;11:58:37
11:58:38;11:58:38;11:58:38;B;???;11.0;11:58:38
11:58:39;11:58:39;11:58:39;B;???;11.0;11:58:39
11:58:40;11:58:40;11:58:40;B;???;11.0;11:58:40
11:58:41;11:58:41;11:58:41;B;???;11.0;11:58:41
11:58:42;11:58:42;11:58:42;B;???;11.0;11:58:42
11:58:43;11:58:43;11:58:43;B;???;11.0;11:58:43
11:58:44;11:58:44;11:58:44;B;???;11.0;11:58:44
11:58:45;11:58:45;11:58:45;B;???;11.0;11:58:45
11:58:46;11:58:46;11:58:46;B;???;11.0;11:58:46
11:58:47;11:58:47;11:58:47;B;???;11.0;11:58:47
11:58:48;11:58:48;11:58:48;B;???;11.0;11:58:48
11:58:49;11:58:49;11:58:49;B;???;11.0;11:58:49
11:58:50;11:58:50;11:58:50;B;???;11.0;11:58:50
11:58:51;11:58:51;11:58:51;B;???;11.0;11:58:51
11:58:52;11:58:52;11:58:52;B;???;11.0;11:58:52
11:58:53;11:58:53;11:58:53;B;???;11.0;11:58:53
11:58:54;11:58:54;11:58:54;B;???;11.0;11:58:54
11:58:55;11:58:55;11:58:55;B;???;11.0;11:58:55
11:58:56;11:58:56;11:58:56;B;???;11.0;11:58:56
11:58:57;11:58:57;11:58:57;B;???;11.0;11:58:57
11:58:58;11:58:58;11:58:58;B;???;11.0;11:58:58
11:58:59;11:58:59;11:58:59;B;???;11.0;11:58:59
11:59:00;11:59:00;11:59:00;B;???;11.0;11:59:00
11:59:01;11:59:01;11:59:01;B;???;11.0;11:59:01
11:59:02;11:59:02;11:59:02;B;???;11.0;11:59:02
11:59:03;11:59:03;11:59:03;B;???;11.0;11:59:03
11:59:04;11:59:04;11:59:04;B;???;11.0;11:59:04
11:59:05;11:59:05;11:59:05;B;???;11.0;11:59:05
11:59:06;11:59:06;11:59:06;B;???;11.0;11:59:06
11:59:07;11:59:07;11:59:07;B;???;11.0;11:59:07
11:59:08;11:59:08;11:59:08;B;???;12.0;11:59:08
11:59:09;11:59:09;11:59:09;B;???;12.0;11:59:09
11:59:10;11:59:10;11:59:10;B;???;11.0;11:59:10
11:59:11;11:59:11;11:59:11;B;???;11.0;11:59:11
11:59:12;11:59:12;11:59:12;B;???;11.0;11:59:12
11:59:13;11:59:13;11:59:13;B;???;11.0;11:59:13
11:59:14;11:59:14;11:59:14;B;???;11.0;11:59:14
11:59:15;11:59:15;11:59:15;B;???;11.0;11:59:15
11:59:16;11:59:16;11:59:16;B;???;11.0;11:59:16
11:59:17;11:59:17;11:59:17;B;???;11.0;11:59:17
11:59:18;11:59:18;11:59:18;B;???;12.0;11:59:18
11:59:19;11:59:19;11:59:19;B;???;12.0;11:59:19
11:59:20;11:59:20;11:59:20;B;???;12.0;11:59:20
11:59:21;11:59:21;11:59:21;B;???;12.0;11:59:21
11:59:22;11:59:22;11:59:22;B;???;11.0;11:59:22
11:59:23;11:59:23;11:59:23;B;???;11.0;11:59:23
11:59:24;11:59:24;11:59:24;B;???;11.0;11:59:24
11:59:25;11:59:25;11:59:25;B;???;11.0;11:59:25
11:59:26;11:59:26;11:59:26;B;???;11.0;11:59:26
11:59:27;11:59:27;11:59:27;B;???;12.0;11:59:27
11:59:28;11:59:28;11:59:28;B;???;12.0;11:59:28
11:59:29;11:59:29;11:59:29;B;???;12.0;11:59:29
11:59:30;11:59:30;11:59:30;B;???;11.0;11:59:30
11:59:31;11:59:31;11:59:31;B;???;11.0;11:59:31
11:59:32;11:59:32;11:59:32;B;???;11.0;11:59:32
11:59:33;11:59:33;11:59:33;B;???;11.0;11:59:33
11:59:34;11:59:34;11:59:34;B;???;11.0;11:59:34
11:59:35;11:59:35;11:59:35;B;???;11.0;11:59:35
11:59:36;11:59:36;11:59:36;B;???;11.0;11:59:36
11:59:37;11:59:37;11:59:37;B;???;11.0;11:59:37
11:59:38;11:59:38;11:59:38;B;???;11.0;11:59:38
11:59:39;11:59:39;11:59:39;B;???;11.0;11:59:39
11:59:40;11:59:40;11:59:40;B;???;11.0;11:59:40
11:59:41;11:59:41;11:59:41;B;???;11.0;11:59:41
11:59:42;11:59:42;11:59:42;B;???;11.0;11:59:42
11:59:43;11:59:43;11:59:43;B;???;11.0;11:59:43
11:59:44;11:59:44;11:59:44;B;???;11.0;11:59:44
11:59:45;11:59:45;11:59:45;B;???;11.0;11:59:45
11:59:46;11:59:46;11:59:46;B;???;11.0;11:59:46
11:59:47;11:59:47;11:59:47;B;???;11.0;11:59:47
11:59:48;11:59:48;11:59:48;B;???;11.0;11:59:48
11:59:49;11:59:49;11:59:49;B;???;11.0;11:59:49
11:59:50;11:59:50;11:59:50;B;???;11.0;11:59:50
11:59:51;11:59:51;11:59:51;B;???;11.0;11:59:51
11:59:52;11:59:52;11:59:52;B;???;11.0;11:59:52
11:59:53;11:59:53;11:59:53;B;???;11.0;11:59:53
11:59:54;11:59:54;11:59:54;B;???;11.0;11:59:54
11:59:55;11:59:55;11:59:55;B;???;11.0;11:59:55
11:59:56;11:59:56;11:59:56;B;???;11.0;11:59:56
11:59:57;11:59:57;11:59:57;B;???;11.0;11:59:57
11:59:58;11:59:58;11:59:58;B;???;11.0;11:59:58
11:59:59;11:59:59;11:59:59;B;???;11.0;11:59:59
12:00:00;12:00:00;12:00:00;B;???;11.0;12:00:00
12:00:01;12:00:01;12:00:01;B;???;11.0;12:00:01
12:00:02;12:00:02;12:00:02;B;???;11.0;12:00:02
12:00:03;12:00:03;12:00:03;B;???;11.0;12:00:03
12:00:04;12:00:04;12:00:04;B;???;11.0;12:00:04
12:00:05;12:00:05;12:00:05;B;???;11.0;12:00:05
12:00:06;12:00:06;12:00:06;B;???;11.0;12:00:06
12:00:07;12:00:07;12:00:07;B;???;12.0;12:00:07
12:00:08;12:00:08;12:00:08;B;???;12.0;12:00:08
12:00:09;12:00:09;12:00:09;B;???;11.0;12:00:09
12:00:10;12:00:10;12:00:10;B;???;11.0;12:00:10
12:00:11;12:00:11;12:00:11;B;???;12.0;12:00:11
12:00:12;12:00:12;12:00:12;B;???;12.0;12:00:12
12:00:13;12:00:13;12:00:13;B;???;12.0;12:00:13
12:00:14;12:00:14;12:00:14;B;???;12.0;12:00:14
12:00:15;12:00:15;12:00:15;B;???;11.0;12:00:15
12:00:16;12:00:16;12:00:16;B;???;11.0;12:00:16
12:00:17;12:00:17;12:00:17;B;???;11.0;12:00:17
12:00:18;12:00:18;12:00:18;B;???;11.0;12:00:18
12:00:19;12:00:19;12:00:19;B;???;11.0;12:00:19
12:00:20;12:00:20;12:00:20;B;???;11.0;12:00:20
12:00:21;12:00:21;12:00:21;B;???;11.0;12:00:21
12:00:22;12:00:22;12:00:22;B;???;11.0;12:00:22
12:00:23;12:00:23;12:00:23;B;???;11.0;12:00:23
12:00:24;12:00:24;12:00:24;B;???;11.0;12:00:24
12:00:25;12:00:25;12:00:25;B;???;11.0;12:00:25
12:00:26;12:00:26;12:00:26;B;???;11.0;12:00:26
12:00:27;12:00:27;12:00:27;B;???;11.0;12:00:27
12:00:28;12:00:28;12:00:28;B;???;11.0;12:00:28
12:00:29;12:00:29;12:00:29;B;???;11.0;12:00:29
12:00:30;12:00:30;12:00:30;B;???;11.0;12:00:30
12:00:31;12:00:31;12:00:31;B;???;11.0;12:00:31
12:00:32;12:00:32;12:00:32;B;???;11.0;12:00:32
12:00:33;12:00:33;12:00:33;B;???;11.0;12:00:33
12:00:34;12:00:34;12:00:34;B;???;11.0;12:00:34
12:00:35;12:00:35;12:00:35;B;???;11.0;12:00:35
12:00:36;12:00:36;12:00:36;B;???;11.0;12:00:36
12:00:37;12:00:37;12:00:37;B;???;11.0;12:00:37
12:00:38;12:00:38;12:00:38;B;???;11.0;12:00:38
12:00:39;12:00:39;12:00:39;B;???;11.0;12:00:39
12:00:40;12:00:40;12:00:40;B;???;11.0;12:00:40
12:00:41;12:00:41;12:00:41;B;???;11.0;12:00:41
12:00:42;12:00:42;12:00:42;B;???;11.0;12:00:42
12:00:43;12:00:43;12:00:43;B;???;12.0;12:00:43
12:00:44;12:00:44;12:00:44;B;???;12.0;12:00:44
12:00:45;12:00:45;12:00:45;B;???;11.0;12:00:45
12:00:46;12:00:46;12:00:46;B;???;11.0;12:00:46
12:00:47;12:00:47;12:00:47;B;???;11.0;12:00:47
12:00:48;12:00:48;12:00:48;B;???;11.0;12:00:48
12:00:49;12:00:49;12:00:49;B;???;11.0;12:00:49
12:00:50;12:00:50;12:00:50;B;???;11.0;12:00:50
12:00:51;12:00:51;12:00:51;B;???;11.0;12:00:51
12:00:52;12:00:52;12:00:52;B;???;11.0;12:00:52
12:00:53;12:00:53;12:00:53;B;???;11.0;12:00:53
12:00:54;12:00:54;12:00:54;B;???;11.0;12:00:54
12:00:55;12:00:55;12:00:55;B;???;13.0;12:00:55
12:00:56;12:00:56;12:00:56;B;???;13.0;12:00:56
12:00:57;12:00:57;12:00:57;B;???;11.0;12:00:57
12:00:58;12:00:58;12:00:58;B;???;11.0;12:00:58
12:00:59;12:00:59;12:00:59;B;???;11.0;12:00:59
12:01:00;12:01:00;12:01:00;B;???;11.0;12:01:00
12:01:01;12:01:01;12:01:01;B;???;11.0;12:01:01
12:01:02;12:01:02;12:01:02;B;???;11.0;12:01:02
12:01:03;12:01:03;12:01:03;B;???;11.0;12:01:03
12:01:04;12:01:04;12:01:04;B;???;11.0;12:01:04
12:01:05;12:01:05;12:01:05;B;???;11.0;12:01:05
12:01:06;12:01:06;12:01:06;B;???;11.0;12:01:06
12:01:07;12:01:07;12:01:07;B;???;11.0;12:01:07
12:01:08;12:01:08;12:01:08;B;???;11.0;12:01:08
12:01:09;12:01:09;12:01:09;B;???;11.0;12:01:09
12:01:10;12:01:10;12:01:10;B;???;11.0;12:01:10
12:01:11;12:01:11;12:01:11;B;???;11.0;12:01:11
12:01:12;12:01:12;12:01:12;B;???;11.0;12:01:12
12:01:13;12:01:13;12:01:13;B;???;11.0;12:01:13
12:01:14;12:01:14;12:01:14;B;???;11.0;12:01:14
12:01:15;12:01:15;12:01:15;B;???;11.0;12:01:15
12:01:16;12:01:16;12:01:16;B;???;11.0;12:01:16
12:01:17;12:01:17;12:01:17;B;???;11.0;12:01:17
12:01:18;12:01:18;12:01:18;B;???;11.0;12:01:18
12:01:19;12:01:19;12:01:19;B;???;11.0;12:01:19
12:01:20;12:01:20;12:01:20;B;???;11.0;12:01:20
12:01:21;12:01:21;12:01:21;B;???;11.0;12:01:21
12:01:22;12:01:22;12:01:22;B;???;11.0;12:01:22
12:01:23;12:01:23;12:01:23;B;???;11.0;12:01:23
12:01:24;12:01:24;12:01:24;B;???;11.0;12:01:24
