08:51:56;08:51:56;08:51:56;B;???;28.0;
08:51:57;08:51:57;08:51:57;B;???;28.0;
08:51:58;08:51:58;08:51:58;B;???;28.0;
08:51:59;08:51:59;08:51:59;B;???;28.0;
08:52:00;08:52:00;08:52:00;B;???;28.0;
08:52:01;08:52:01;08:52:01;B;???;30.0;
08:52:02;08:52:02;08:52:02;B;???;30.0;
08:52:03;08:52:03;08:52:03;B;???;30.0;
08:52:04;08:52:04;08:52:04;B;???;30.0;
08:52:05;08:52:05;08:52:05;B;???;30.0;
08:52:06;08:52:06;08:52:06;B;???;30.0;
08:52:07;08:52:07;08:52:07;B;???;30.0;
08:52:08;08:52:08;08:52:08;B;???;30.0;
08:52:09;08:52:09;08:52:09;B;???;30.0;
08:52:10;08:52:10;08:52:10;B;???;26.0;
08:52:11;08:52:11;08:52:11;B;???;26.0;
08:52:12;08:52:12;08:52:12;B;???;26.0;
08:52:13;08:52:13;08:52:13;B;???;31.0;
08:52:14;08:52:14;08:52:14;B;???;31.0;
08:52:15;08:52:15;08:52:15;B;???;31.0;
08:52:16;08:52:16;08:52:16;B;???;31.0;
08:52:17;08:52:17;08:52:17;B;???;30.0;
08:52:18;08:52:18;08:52:18;B;???;30.0;
08:52:19;08:52:19;08:52:19;B;???;30.0;
08:52:20;08:52:20;08:52:20;B;???;30.0;
08:52:21;08:52:21;08:52:21;B;???;30.0;
08:52:22;08:52:22;08:52:22;B;???;30.0;
08:52:23;08:52:23;08:52:23;B;???;30.0;
08:52:24;08:52:24;08:52:24;B;???;30.0;
08:52:25;08:52:25;08:52:25;B;???;12.0;
08:52:26;08:52:26;08:52:26;B;???;12.0;
08:52:27;08:52:27;08:52:27;B;???;21.0;
08:52:28;08:52:28;08:52:28;B;???;21.0;
08:52:29;08:52:29;08:52:29;B;???;21.0;
08:52:30;08:52:30;08:52:30;B;???;28.0;
08:52:31;08:52:31;08:52:31;B;???;28.0;
08:52:32;08:52:32;08:52:32;B;???;12.0;
08:52:33;08:52:33;08:52:33;B;???;12.0;
08:52:34;08:52:34;08:52:34;B;???;12.0;
08:52:35;08:52:35;08:52:35;B;???;12.0;
08:52:36;08:52:36;08:52:36;B;???;12.0;
08:52:37;08:52:37;08:52:37;B;???;12.0;
08:52:38;08:52:38;08:52:38;B;???;12.0;
08:52:39;08:52:39;08:52:39;B;???;12.0;
08:52:40;08:52:40;08:52:40;B;???;12.0;
08:52:41;08:52:41;08:52:41;B;???;12.0;
08:52:42;08:52:42;08:52:42;B;???;12.0;
08:52:43;08:52:43;08:52:43;B;???;11.0;
08:52:44;08:52:44;08:52:44;B;???;11.0;
08:52:45;08:52:45;08:52:45;B;???;11.0;
08:52:46;08:52:46;08:52:46;B;???;11.0;
08:52:47;08:52:47;08:52:47;B;???;11.0;
08:52:48;08:52:48;08:52:48;B;???;12.0;
08:52:49;08:52:49;08:52:49;B;???;12.0;
08:52:50;08:52:50;08:52:50;B;???;12.0;
08:52:51;08:52:51;08:52:51;B;???;11.0;
08:52:52;08:52:52;08:52:52;B;???;11.0;
08:52:53;08:52:53;08:52:53;B;???;11.0;
08:52:54;08:52:54;08:52:54;B;???;11.0;
08:52:55;08:52:55;08:52:55;B;???;11.0;
08:52:56;08:52:56;08:52:56;B;???;11.0;
08:52:57;08:52:57;08:52:57;B;???;11.0;
08:52:58;08:52:58;08:52:58;B;???;11.0;
08:52:59;08:52:59;08:52:59;B;???;12.0;
08:53:00;08:53:00;08:53:00;B;???;12.0;
08:53:01;08:53:01;08:53:01;B;???;11.0;
08:53:02;08:53:02;08:53:02;B;???;11.0;
08:53:03;08:53:03;08:53:03;B;???;11.0;
08:53:04;08:53:04;08:53:04;B;???;11.0;
08:53:05;08:53:05;08:53:05;B;???;11.0;
08:53:06;08:53:06;08:53:06;B;???;11.0;
08:53:07;08:53:07;08:53:07;B;???;11.0;
08:53:08;08:53:08;08:53:08;B;???;11.0;
08:53:09;08:53:09;08:53:09;B;???;11.0;
08:53:10;08:53:10;08:53:10;B;???;11.0;
08:53:11;08:53:11;08:53:11;B;???;11.0;
08:53:12;08:53:12;08:53:12;B;???;11.0;
08:53:13;08:53:13;08:53:13;B;???;11.0;
08:53:14;08:53:14;08:53:14;B;???;11.0;
08:53:15;08:53:15;08:53:15;B;???;11.0;
08:53:16;08:53:16;08:53:16;B;???;11.0;
08:53:17;08:53:17;08:53:17;B;???;11.0;
08:53:18;08:53:18;08:53:18;B;???;11.0;
08:53:19;08:53:19;08:53:19;B;???;11.0;
08:53:20;08:53:20;08:53:20;B;???;12.0;
08:53:21;08:53:21;08:53:21;B;???;12.0;
08:53:22;08:53:22;08:53:22;B;???;12.0;
08:53:23;08:53:23;08:53:23;B;???;12.0;
08:53:24;08:53:24;08:53:24;B;???;12.0;
08:53:25;08:53:25;08:53:25;B;???;16.0;
08:53:26;08:53:26;08:53:26;B;???;16.0;
08:53:27;08:53:27;08:53:27;B;???;16.0;
08:53:28;08:53:28;08:53:28;B;???;28.0;
08:53:29;08:53:29;08:53:29;B;???;28.0;
